neighborhood_name,classification_name,property_type_name,price,area
ابها/ المحارث ولعصان ,سكني,قطعة أرض,726908,519
ابها/ المحارث ولعصان ,سكني,قطعة أرض,749415,500
ابها/ المحارث ولعصان ,تجاري,قطعة أرض,561040,701
ابها/ المحارث ولعصان ,تجاري,قطعة أرض,561040,701
ابها/ المحارث ولعصان ,تجاري,قطعة أرض,473288,591.6
ابها/ المحارث ولعصان ,سكني,قطعة أرض,1183395,788.9
ابها/ المحالة مدينة سلطان ,سكني,قطعة أرض,389842,410.36
ابها/ ال غليظ ,سكني,قطعة أرض,860000,750
ابها/ العكاس وال زيدى طريق ال يوسف ,سكني,قطعة أرض,418000,637.5
"ابها/ مشيع المكان المسمى المختباء ",سكني,قطعة أرض,1500000,300
ابها/ القارية بالشعف ,تجاري,قطعة أرض,210000,700
ابها/أخرى,سكني,قطعة أرض,55000,525
ابها/ شرق خط المحاله ,سكني,قطعة أرض,425000,600
ابها/ الخارجه بنى مالك ,سكني,قطعة أرض,320000,720
ابها/ المحاله ام نجم ,سكني,قطعة أرض,840000,600
ابها/ المحارث ولعصان ,سكني,قطعة أرض,748800,500
ابها/ حجلا ,سكني,قطعة أرض,200000,450
ابها/ مدينة سلطان ,سكني,قطعة أرض,350000,800
ابها/ حجلا ,سكني,قطعة أرض,350000,428.5
ابها/ المحاله ,سكني,شقة,650000,219.72
ابها/ مربه ,سكني,قطعة أرض,260000,760
ابها/أخرى,سكني,قطعة أرض,20000,525
ابها/ شامية ال عاصم ,سكني,قطعة أرض,200000,600
ابها/ قرية القرن ,تجاري,قطعة أرض,500000,750
ابها/ المروج بالمنسك ,سكني,قطعة أرض,1300000,1537
ابها/ أبها الجديده ,سكني,قطعة أرض,2200000,396
ابها/ المحالة مدينة سلطان ,تجاري,قطعة أرض,700000,700
ابها/ سر لعصان ,سكني,شقة,300000,170.86
ابها/ سلبة بنى مالك ,تجاري,قطعة أرض,1020000,770
ابها/ الخارجه بنى مالك ,سكني,قطعة أرض,385000,705
ابها/ المحالة مدينة سلطان ,سكني,شقة,850000,325.77
ابها/ المحارث ولعصان ,سكني,قطعة أرض,503200,460.7
ابها/أخرى,سكني,شقة,500000,221.46
ابها/أخرى,سكني,شقة,500000,241.86
ابها/ حجلا ,سكني,قطعة أرض,200000,450
ابها/ لعصان ,سكني,شقة,700000,301.95
ابها/ الهيام شمال العرين ,سكني,شقة,650000,224.33
ابها/ اعالى شعير الشرقى بحجلا ,سكني,قطعة أرض,620000,630
ابها/ الشينة ,سكني,قطعة أرض,355435,436.5
ابها/ المحارث ال السريع ,سكني,قطعة أرض,655000,655.3
ابها/ ابها الشرف-العمرات بنى مغيد ,سكني,قطعة أرض,512000,445.65
ابها/ حجلا ,سكني,قطعة أرض,420000,450
ابها/ لعصان ,سكني,شقة,463001,236.45
ابها/ شامية ال عاصم ,سكني,قطعة أرض,320000,646.12
ابها/ المحاله ,سكني,قطعة أرض,350000,750
ابها/ المحالة ,سكني,قطعة أرض,650000,600
ابها/ شمسان ,سكني,قطعة أرض,190000,200
ابها/ جوحان ,سكني,شقة,970000,441.54
ابها/ المحالة مدينة سلطان ,سكني,قطعة أرض,1000000,760
ابها/ المحالة مدينة سلطان ,سكني,قطعة أرض,660000,600
ابها/ لعصان ,سكني,شقة,635300,179.43
ابها/ الهيام شمال العرين ,سكني,قطعة أرض,750000,600
ابها/ ال غليظ ,سكني,قطعة أرض,83794.12,1964.25
ابها/ شعب عما بقرية ال جرجر بنى مالك ,تجاري,قطعة أرض,750000,393.4
ابها/ شعب عما بقرية ال جرجر بنى مالك ,سكني,قطعة أرض,750000,406.7
ابها/ المحاله ,سكني,قطعة أرض,250000,360
ابها/ المحاله ,سكني,قطعة أرض,615000,635.8
ابها/ المحاله ,سكني,قطعة أرض,1000000,366
ابها/أخرى,سكني,قطعة أرض,5000,485.5
ابها/ المحاله ,سكني,قطعة أرض,790000,700
ابها/ جوحان ,سكني,قطعة أرض,800000,907.5
ابها/ النميص بالمنسك ,سكني,شقة,780000,203.25
ابها/ السلمه ال غليظ ,سكني,قطعة أرض,786250,596
ابها/ طريق المحاله ,سكني,قطعة أرض,8800000,2500
ابها/ ابها الشرف-العمرات بنى مغيد ,سكني,قطعة أرض,683685.5,547
ابها/ ابها الشرف-العمرات بنى مغيد ,سكني,قطعة أرض,639182.1,495.5
ابها/ ابها الشرف-العمرات بنى مغيد ,سكني,قطعة أرض,694437.5,555.5
ابها/ ابها الشرف-العمرات بنى مغيد ,سكني,قطعة أرض,641594.4,497.4
ابها/ ابها الشرف-العمرات بنى مغيد ,سكني,قطعة أرض,944432,704
ابها/ المحارث ولعصان ,سكني,قطعة أرض,720000,600
ابها/ المحارث ولعصان ,سكني,قطعة أرض,720000,600
ابها/ المحارث ولعصان ,سكني,قطعة أرض,774150,595.5
ابها/ ال غليظ ,سكني,قطعة أرض,290000,330
ابها/ العكاس وال زيدى طريق ال يوسف ,سكني,قطعة أرض,600000,625
ابها/ السلمه ال غليظ ,سكني,قطعة أرض,495000,633
ابها/ الموظفين بسر لعصان ,سكني,قطعة أرض,2000000,400
ابها/ الداره ,تجاري,قطعة أرض,1000000,631
ابها/ سر السريحه حجلا مدينة سلطان ,سكني,قطعة أرض,1000000,542.23
ابها/ المحالة ,سكني,قطعة أرض,180000,320
ابها/ السوده ,سكني,قطعة أرض,180000,900
ابها/ شمسان ,سكني,بيت,270000,200
ابها/ المروج بالمنسك ,سكني,قطعة أرض,1425000,956.6
ابها/ الشينة ,سكني,قطعة أرض,436066,602.46
ابها/ المروج بالمنسك ,سكني,قطعة أرض,9000,956.6
ابها/ ذى النميص ,سكني,قطعة أرض,630000,400
ابها/أخرى,سكني,قطعة أرض,10000,500
ابها/أخرى,سكني,قطعة أرض,5000,520.5
ابها/أخرى,سكني,قطعة أرض,20000,525
ابها/ سر العبب ,سكني,شقة,655000,306.69
ابها/أخرى,سكني,قطعة أرض,30000,525
ابها/ المحاله مدينة سلطان ,سكني,شقة,250000,203.5
ابها/ المنتطح ,سكني,شقة,666000,200.45
ابها/ حجلا ,سكني,قطعة أرض,500000,429
ابها/أخرى,سكني,قطعة أرض,5000,487.5
ابها/أخرى,سكني,قطعة أرض,10000,507.21
ابها/أخرى,سكني,قطعة أرض,20000,524.93
ابها/ اليمانية الغربية ,سكني,قطعة أرض,100000,138.51
ابها/ شامية ال عاصم ,سكني,قطعة أرض,186666.65,600
ابها/ اليمانية الغربية ,سكني,قطعة أرض,50000,51.7
ابها/ المروج بالمنسك ,سكني,شقة,500000,195.2
ابها/ المحالة بمدينة سلطان ,سكني,قطعة أرض,320000,750
ابها/ الخارجه بنى مالك ,سكني,قطعة أرض,230000,360
ابها/ لعصان ,سكني,شقة,1000000,262.12
ابها/ ال غليظ ,سكني,قطعة أرض,800000,750
ابها/ حجلا ,سكني,قطعة أرض,200000,575
ابها/ لعصان ,سكني,شقة,10000,270.7
ابها/أخرى,سكني,قطعة أرض,200000,496.19
ابها/أخرى,سكني,قطعة أرض,70000,475
ابها/ سر لعصان ,سكني,قطعة أرض,815000,625
ابها/ شعب لعصان ,سكني,قطعة أرض,500000,425
ابها/ أبها مدينة سلطان ,سكني,قطعة أرض,675000,713.68
ابها/أخرى,سكني,قطعة أرض,40000,500
ابها/أخرى,سكني,قطعة أرض,200000,496.48
ابها/أخرى,سكني,قطعة أرض,50000,495.5
ابها/أخرى,سكني,قطعة أرض,20000,525.18
ابها/أخرى,سكني,قطعة أرض,40000,525
ابها/أخرى,سكني,قطعة أرض,60000,500
ابها/ مدينة سلطان ,سكني,قطعة أرض,50000,325
ابها/ مدينة سلطان ,سكني,قطعة أرض,50000,300
ابها/ سر لعصان ,سكني,قطعة أرض,100000,575
ابها/ أعلى وادى المريش هضبة بنى جرى الشرف ,سكني,قطعة أرض,450000,625
ابها/ اعلى النميص ,سكني,قطعة أرض,200000,519.64
ابها/ اعلى النميص ,تجاري,قطعة أرض,200000,315.5
ابها/ لعصان ,سكني,شقة,323043.37,238.78
ابها/ لعصان ,سكني,شقة,316633.75,238.78
ابها/ الفريض طريق السوده ,سكني,شقة,260000,81.12
ابها/ الفريض طريق السوده ,سكني,شقة,235000,81.11
ابها/ المحاله ,سكني,قطعة أرض,500000,773.75
ابها/ المحاله ,سكني,شقة,238299.78,285.34
ابها/ المحالة ,سكني,قطعة أرض,250000,306.25
ابها/أخرى,سكني,قطعة أرض,120000,487.38
ابها/أخرى,سكني,قطعة أرض,10000,539.29
ابها/أخرى,سكني,قطعة أرض,10000,525
ابها/ سر العبب ,سكني,شقة,550000,224.28
ابها/ المروج بالمنسك ,سكني,شقة,600000,194.78
ابها/ الخارجه بنى مالك ,سكني,قطعة أرض,325000,735
ابها/ المحالة ام نجم ,سكني,شقة,700000,288.78
ابها/أخرى,سكني,قطعة أرض,20000,540
ابها/ الهيام شمال العرين ,سكني,شقة,685000,214.46
ابها/ ال غليظ ,سكني,قطعة أرض,670000,600
ابها/ المحالة ,سكني,قطعة أرض,780000,608
ابها/ جوحان ,سكني,قطعة أرض,660000,600
ابها/ مدينة سلطان ,سكني,قطعة أرض,300000,625
ابها/ أبها مدينة سلطان ,سكني,قطعة أرض,682500,600
ابها/ حجلا ,سكني,شقة,450000,156.21
ابها/أخرى,سكني,قطعة أرض,10000,540
ابها/ المنسك بابها ,سكني,قطعة أرض,1630000,315.53
ابها/ سر المحارث من معامل ال غليظ بنى مالك ,سكني,قطعة أرض,600000,600
ابها/ سر المحارث من معامل ال غليظ بنى مالك ,سكني,قطعة أرض,600000,600
ابها/ سر المحارث من معامل ال غليظ بنى مالك ,سكني,قطعة أرض,600000,600
ابها/ سر المحارث من معامل ال غليظ بنى مالك ,سكني,قطعة أرض,624000,595.6
ابها/ سر المحارث من معامل ال غليظ بنى مالك ,سكني,قطعة أرض,600000,600
ابها/ سر المحارث من معامل ال غليظ بنى مالك ,سكني,قطعة أرض,600000,600
ابها/ سر المحارث من معامل ال غليظ بنى مالك ,سكني,قطعة أرض,600000,600
ابها/ سر المحارث من معامل ال غليظ بنى مالك ,سكني,قطعة أرض,624000,600
ابها/ الهيام شمال العرين ,سكني,شقة,520000,214.7
ابها/ المحاله ,سكني,قطعة أرض,850000,735
ابها/أخرى,سكني,قطعة أرض,200000,525
ابها/ المحالة مدينة سلطان ,سكني,قطعة أرض,741150,607.5
ابها/ المحالة مدينة سلطان ,سكني,قطعة أرض,741150,607.5
ابها/ المحالة مدينة سلطان ,سكني,قطعة أرض,739686,606.3
ابها/ المحالة مدينة سلطان ,سكني,قطعة أرض,735660,603
ابها/ المحالة مدينة سلطان ,سكني,قطعة أرض,741150,607.5
ابها/ المحالة مدينة سلطان ,سكني,قطعة أرض,739686,606.3
ابها/ المحالة مدينة سلطان ,سكني,قطعة أرض,741150,607.5
ابها/ المحالة مدينة سلطان ,سكني,قطعة أرض,741150,607.5
ابها/ المحالة مدينة سلطان ,سكني,قطعة أرض,741150,607.5
ابها/ المحالة مدينة سلطان ,سكني,قطعة أرض,741150,607.5
ابها/ المحالة مدينة سلطان ,سكني,قطعة أرض,741150,607.5
ابها/ المحالة مدينة سلطان ,سكني,قطعة أرض,735660,603
ابها/ المحالة مدينة سلطان ,سكني,قطعة أرض,741150,607.5
ابها/ المحالة مدينة سلطان ,سكني,قطعة أرض,741150,607.5
ابها/ المحالة مدينة سلطان ,سكني,قطعة أرض,741150,607.5
ابها/ المحالة ,سكني,قطعة أرض,400000,600
ابها/ المحالة ,سكني,قطعة أرض,470000,600
ابها/ المحالة مدينة سلطان ,سكني,قطعة أرض,741150,607.5
ابها/ لعصان ,سكني,شقة,408559.3,200.13
ابها/ المنتطح ,سكني,قطعة أرض,600000,900
ابها/ لعصان ,سكني,شقة,600000,205.1
ابها/ المنتطح ,سكني,قطعة أرض,600000,895.5
ابها/أخرى,سكني,قطعة أرض,70000,500
ابها/أخرى,سكني,قطعة أرض,90000,500
ابها/أخرى,سكني,قطعة أرض,30000,540.17
ابها/ السوده ,سكني,قطعة أرض,750000,900
ابها/ سر العوفه طريق ابها الطائف ,سكني,قطعة أرض,600000,588
ابها/ سر لعصان ,سكني,شقة,530000,180.63
ابها/ المحاله ام نجم ,تجاري,قطعة أرض,699162.5,579.33
ابها/ المحاله ام نجم ,سكني,قطعة أرض,622060,647.06
ابها/ الهيام شمال العرين ,تجاري,قطعة أرض,850000,600
ابها/ الهيام شمال العرين ,تجاري,قطعة أرض,975000,614
ابها/أخرى,سكني,قطعة أرض,95000,500
